,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
194,NCX06,17.6,Low Fat,0.015490480595885439,Household,182.5976,OUT027,1985,Medium,Tier 3,Supermarket Type3,17.180016452501654
195,FDT20,10.5,Low Fat,0.04056158781737259,Fruits and Vegetables,37.6164,OUT046,1997,Small,Tier 1,Supermarket Type1,8.14641643047582
196,FDB41,19.0,Regular,0.09286458176578521,Frozen Foods,48.0718,OUT046,1997,Small,Tier 1,Supermarket Type1,9.975633341486336
197,NCN55,14.6,Low Fat,0.05787543072189512,Others,238.8538,OUT049,1999,Medium,Tier 1,Supermarket Type1,18.180130672927554
198,FDE40,15.6,Regular,0.09409457944331216,Dairy,62.9194,OUT027,1985,Medium,Tier 3,Supermarket Type3,12.816473743438978
199,FDX49,4.615,Regular,0.09652639536879581,Canned,232.63,OUT027,1985,Medium,Tier 3,Supermarket Type3,17.500342850425874
200,NCM53,18.75,Low Fat,0.05083232135580649,Health and Hygiene,104.628,OUT045,2002,Medium,Tier 2,Supermarket Type1,9.068189863274139
201,FDE36,5.26,Regular,0.04091589763122,Baking Goods,161.8868,OUT035,2004,Small,Tier 2,Supermarket Type1,14.851476459893707
202,FDN57,18.25,Low Fat,0.052918948994774534,Snack Foods,140.2154,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.939007181575146
203,FDI24,10.3,Low Fat,0.07544367199510134,Baking Goods,177.937,OUT027,1985,Medium,Tier 3,Supermarket Type3,18.856355344479066
204,FDI19,15.1,Low Fat,0.051015371320512544,Meat,242.7512,OUT046,1997,Small,Tier 1,Supermarket Type1,16.03115077081658
205,FDF24,15.5,Regular,0.041588064533678325,Baking Goods,81.5934,OUT010,1998,Medium,Tier 3,Grocery Store,6.893444729890567
206,FDG52,13.65,Low Fat,0.06366271554429039,Frozen Foods,45.7402,OUT049,1999,Medium,Tier 1,Supermarket Type1,9.209030987092607
207,DRF36,16.1,Low Fat,0.023350359977118578,Soft Drinks,189.3846,OUT045,2002,Medium,Tier 2,Supermarket Type1,15.369500833712593
208,FDS45,5.175,Regular,0.050354281252679545,Snack Foods,107.3622,OUT019,1985,Small,Tier 1,Grocery Store,6.822665143444921
209,FDX40,12.85,Low Fat,0.1533168056794009,Frozen Foods,39.7164,OUT010,1998,Medium,Tier 3,Grocery Store,6.14196982212974
210,DRK12,9.5,Low Fat,0.0410252349855125,Soft Drinks,32.99,OUT035,2004,Small,Tier 2,Supermarket Type1,5.106514806486347
211,DRC27,13.8,Low Fat,0.05646679661677365,Dairy,245.1802,OUT035,2004,Small,Tier 2,Supermarket Type1,17.811452252314474
212,FDL58,5.78,Regular,0.0,Snack Foods,263.7568,OUT017,2007,Medium,Tier 2,Supermarket Type1,13.814854829432551
213,NCD30,19.7,Low Fat,0.026548171926059877,Household,96.0726,OUT045,2002,Medium,Tier 2,Supermarket Type1,10.835979114462747
214,NCZ54,14.65,Low Fat,0.0,Household,161.5552,OUT010,1998,Medium,Tier 3,Grocery Store,6.874712450783241
215,FDE10,6.67,Regular,0.14024418346953285,Snack Foods,130.0626,OUT010,1998,Medium,Tier 3,Grocery Store,5.0808534949695225
216,FDR44,6.11,Regular,0.0,Fruits and Vegetables,131.2968,OUT010,1998,Medium,Tier 3,Grocery Store,6.390624292557554
217,FDP28,13.65,Regular,0.12661117757506177,Frozen Foods,260.0936,OUT010,1998,Medium,Tier 3,Grocery Store,6.390624292557554
218,FDX15,17.2,Low Fat,0.14511177170218167,Meat,160.6578,OUT013,1987,High,Tier 3,Supermarket Type1,15.453596074006995
219,FDA39,6.32,Low Fat,0.0,Meat,40.2822,OUT035,2004,Small,Tier 2,Supermarket Type1,10.443945578338873
220,FDY24,4.88,Regular,0.12548728335600584,Baking Goods,52.9298,OUT049,1999,Medium,Tier 1,Supermarket Type1,12.58954915726282
221,FDC60,5.425,Regular,0.10896193724686525,Baking Goods,88.3514,OUT017,2007,Medium,Tier 2,Supermarket Type1,11.231518362585518
222,FDH28,15.85,Regular,0.10438794015956616,Frozen Foods,37.2506,OUT046,1997,Small,Tier 1,Supermarket Type1,6.428439517575459
223,FDT25,7.5,Low Fat,0.04977829009788147,Canned,121.7072,OUT017,2007,Medium,Tier 2,Supermarket Type1,15.258782077733937
224,DRJ13,12.65,Low Fat,0.06094265876673386,Soft Drinks,161.5578,OUT013,1987,High,Tier 3,Supermarket Type1,13.401416275641427
225,NCO07,9.06,Low Fat,0.016972137983220358,Others,211.956,OUT019,1985,Small,Tier 1,Grocery Store,5.972615949845087
226,FDW20,20.75,Low Fat,0.023842819423293884,Fruits and Vegetables,124.173,OUT013,1987,High,Tier 3,Supermarket Type1,14.35188415894887
227,DRF27,8.93,Low Fat,0.04855677979456019,Dairy,152.134,OUT019,1985,Small,Tier 1,Grocery Store,5.350042215872081
228,FDS49,9.0,Low Fat,0.0,Canned,79.7644,OUT035,2004,Small,Tier 2,Supermarket Type1,11.81630514292606
229,FDX25,16.7,Low Fat,0.09672878038727122,Canned,181.9292,OUT027,1985,Medium,Tier 3,Supermarket Type3,14.583029634673238
230,NCX42,6.36,Low Fat,0.00593201475871683,Household,165.6526,OUT027,1985,Medium,Tier 3,Supermarket Type3,16.832407917843717
231,FDG33,5.365,Regular,0.1306432409267249,Seafood,170.4764,OUT027,1985,Medium,Tier 3,Supermarket Type3,15.089140328552975
232,FDL56,14.1,Low Fat,0.11870322903745,Fruits and Vegetables,86.4198,OUT045,2002,Medium,Tier 2,Supermarket Type1,10.427642807518033
233,FDF14,7.55,Low Fat,0.0268022676536349,Canned,152.334,OUT035,2004,Small,Tier 2,Supermarket Type1,13.756465058916273
234,NCD06,13.0,Low Fat,0.09469660797125676,Household,45.406,OUT046,1997,Small,Tier 1,Supermarket Type1,8.46177995920195
235,DRM47,9.3,Low Fat,0.04265103440652817,Hard Drinks,192.8846,OUT027,1985,Medium,Tier 3,Supermarket Type3,13.186685380525654
236,FDS46,17.6,Regular,0.0794962340763434,Snack Foods,118.7782,OUT019,1985,Small,Tier 1,Grocery Store,4.921138718954683
237,FDB35,12.3,Regular,0.06256645476729958,Starchy Foods,92.9804,OUT013,1987,High,Tier 3,Supermarket Type1,12.449370462192068
238,FDX21,7.05,Low Fat,0.08116936721578924,Snack Foods,109.8912,OUT027,1985,Medium,Tier 3,Supermarket Type3,12.754019596409309
239,NCU05,11.8,Low Fat,0.05680727914382057,Health and Hygiene,79.9618,OUT027,1985,Medium,Tier 3,Supermarket Type3,6.228978118823039
240,NCR38,17.25,Low Fat,0.10773151910633763,Household,251.3724,OUT045,2002,Medium,Tier 2,Supermarket Type1,18.940863964704228
241,NCR18,15.85,Low Fat,0.02039412977507173,Household,42.7112,OUT017,2007,Medium,Tier 2,Supermarket Type1,8.61400278727525
242,NCU41,18.85,Low Fat,0.050735866253352024,Health and Hygiene,192.1846,OUT035,2004,Small,Tier 2,Supermarket Type1,14.810107230393792
243,FDY56,16.35,Regular,0.06087346520529158,Fruits and Vegetables,227.6062,OUT017,2007,Medium,Tier 2,Supermarket Type1,19.329968921755146
244,DRJ51,14.1,Low Fat,0.08432024931830706,Dairy,229.0668,OUT035,2004,Small,Tier 2,Supermarket Type1,14.7746082753977
245,FDK21,7.905,Low Fat,0.009960652582077074,Snack Foods,249.0408,OUT035,2004,Small,Tier 2,Supermarket Type1,15.543218956553165
246,FDY25,12.0,Low Fat,0.03338270799957689,Canned,179.3976,OUT013,1987,High,Tier 3,Supermarket Type1,15.096934307381352
247,FDU44,12.15,Regular,0.0567722018252443,Fruits and Vegetables,163.4552,OUT035,2004,Small,Tier 2,Supermarket Type1,9.91505107812912
248,FDL43,10.1,Low Fat,0.02674558574934424,Meat,75.367,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.122939595893197
249,FDF05,17.5,Low Fat,0.02666421210033659,Frozen Foods,262.491,OUT017,2007,Medium,Tier 2,Supermarket Type1,17.390962850178415
250,DRF15,18.35,Low Fat,0.05652532197958119,Dairy,152.034,OUT019,1985,Small,Tier 1,Grocery Store,6.7406308056034465
251,FDL20,17.1,Low Fat,0.12127706752259829,Fruits and Vegetables,112.3886,OUT018,2009,Medium,Tier 3,Supermarket Type2,12.116952764258357
252,FDV32,7.785,Low Fat,0.0851187008409247,Fruits and Vegetables,61.451,OUT049,1999,Medium,Tier 1,Supermarket Type1,9.121849040294475
253,FDJ34,11.8,Regular,0.08945469715041246,Snack Foods,125.9704,OUT013,1987,High,Tier 3,Supermarket Type1,12.336661061302278
254,FDG08,13.15,Regular,0.15331719943610156,Fruits and Vegetables,171.8764,OUT045,2002,Medium,Tier 2,Supermarket Type1,15.576219520495991
255,FDQ04,6.4,Low Fat,0.13836324552418144,Frozen Foods,41.5796,OUT019,1985,Small,Tier 1,Grocery Store,3.4560378760995265
256,FDW13,8.5,Low Fat,0.0938895293399732,Canned,51.1324,OUT017,2007,Medium,Tier 2,Supermarket Type1,6.379737347638265
257,NCI17,8.645,Low Fat,0.1339216960712218,Health and Hygiene,96.341,OUT013,1987,High,Tier 3,Supermarket Type1,5.7798148909240865
258,FDY03,17.6,Regular,0.07350712768282958,Meat,110.9202,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.906220413811754
259,FDS12,9.1,Low Fat,0.16135617350896198,Baking Goods,127.5362,OUT017,2007,Medium,Tier 2,Supermarket Type1,16.698178772790857
260,FDJ55,12.8,Regular,0.023239235974444133,Meat,225.9404,OUT013,1987,High,Tier 3,Supermarket Type1,17.043589176870242
261,DRK01,7.63,Low Fat,0.059261585068466106,Soft Drinks,95.4436,OUT035,2004,Small,Tier 2,Supermarket Type1,11.235035906931554
262,FDG28,9.285,Regular,0.048370115961534475,Frozen Foods,246.4144,OUT017,2007,Medium,Tier 2,Supermarket Type1,10.700084431744163
263,FDY38,13.6,Regular,0.11280901816056114,Dairy,231.03,OUT045,2002,Medium,Tier 2,Supermarket Type1,17.500342850425874
264,FDN01,8.895,Low Fat,0.07003488933107122,Breakfast,176.237,OUT045,2002,Medium,Tier 2,Supermarket Type1,12.083605965575423
265,NCR54,16.35,Low Fat,0.08662422772368973,Household,195.211,OUT013,1987,High,Tier 3,Supermarket Type1,13.667939665940956
266,FDG29,17.6,Low Fat,0.05472023695648254,Frozen Foods,43.3454,OUT013,1987,High,Tier 3,Supermarket Type1,10.022249127586015
267,FDG24,7.975,Low Fat,0.01451314595589791,Baking Goods,85.225,OUT013,1987,High,Tier 3,Supermarket Type1,10.265947809528036
268,FDG59,15.85,Low Fat,0.04256044350178557,Starchy Foods,36.7164,OUT017,2007,Medium,Tier 2,Supermarket Type1,6.760112505859556
269,FDM28,15.7,Low Fat,0.044175951234035934,Frozen Foods,178.666,OUT013,1987,High,Tier 3,Supermarket Type1,13.602284794911208
270,FDW04,8.985,Regular,0.056216899476590684,Frozen Foods,128.831,OUT046,1997,Small,Tier 1,Supermarket Type1,11.261347562526133
271,FDS26,20.35,Low Fat,0.08562228147636547,Dairy,260.1594,OUT013,1987,High,Tier 3,Supermarket Type1,12.79210776500744
272,FDQ56,6.59,Low Fat,0.10030626040147479,Fruits and Vegetables,85.6908,OUT013,1987,High,Tier 3,Supermarket Type1,12.449370462192068
273,FDK51,19.85,Low Fat,0.0052205024332376455,Dairy,264.0884,OUT035,2004,Small,Tier 2,Supermarket Type1,17.997679536262027
274,FDL22,16.85,Low Fat,0.03574368876546671,Snack Foods,91.4488,OUT046,1997,Small,Tier 1,Supermarket Type1,12.77037092149003
275,FDH19,19.35,Low Fat,0.03239772015433416,Meat,173.1738,OUT027,1985,Medium,Tier 3,Supermarket Type3,19.397445017262513
276,FDY55,16.75,Low Fat,0.07812012284502087,Fruits and Vegetables,256.4988,OUT013,1987,High,Tier 3,Supermarket Type1,19.533333475702168
277,FDY03,17.6,Regular,0.07376371940554353,Meat,110.5202,OUT017,2007,Medium,Tier 2,Supermarket Type1,7.663552946873397
278,FDK21,7.905,Low Fat,0.016619693603466986,Snack Foods,250.4408,OUT010,1998,Medium,Tier 3,Grocery Store,7.9406101974433145
279,FDZ10,17.85,Low Fat,0.04329717672783165,Snack Foods,126.202,OUT027,1985,Medium,Tier 3,Supermarket Type3,15.422867584249483
280,FDZ32,7.785,Regular,0.03757328669889521,Fruits and Vegetables,103.1964,OUT018,2009,Medium,Tier 3,Supermarket Type2,9.03024720250631
281,NCZ18,7.825,Low Fat,0.17061385331568368,Household,253.0698,OUT035,2004,Small,Tier 2,Supermarket Type1,18.259687307073374
282,NCF07,9.0,Low Fat,0.03137023245541118,Household,101.0016,OUT027,1985,Medium,Tier 3,Supermarket Type3,12.856879035150918
283,DRE49,20.75,Low Fat,0.021145060143589432,Soft Drinks,153.0024,OUT017,2007,Medium,Tier 2,Supermarket Type1,13.15598285877375
284,FDJ08,11.1,Low Fat,0.17711851776499327,Fruits and Vegetables,190.3846,OUT019,1985,Small,Tier 1,Grocery Store,8.307091244632629
285,FDT39,6.26,Regular,0.009817697305252681,Meat,151.1366,OUT035,2004,Small,Tier 2,Supermarket Type1,13.136720777259816
286,FDE08,18.2,Low Fat,0.0793203317459375,Fruits and Vegetables,147.3734,OUT010,1998,Medium,Tier 3,Grocery Store,6.671541878421952
287,NCD06,13.0,Low Fat,0.09506459328678822,Household,46.306,OUT018,2009,Medium,Tier 3,Supermarket Type2,8.238997270133552
288,FDB57,20.25,Regular,0.018626984538184954,Fruits and Vegetables,222.1772,OUT035,2004,Small,Tier 2,Supermarket Type1,17.71509240788943
289,NCT54,8.695,Low Fat,0.11307994991063346,Household,95.5094,OUT049,1999,Medium,Tier 1,Supermarket Type1,10.736788384849627
290,DRF49,7.27,Low Fat,0.06880013411429728,Soft Drinks,113.5518,OUT045,2002,Medium,Tier 2,Supermarket Type1,8.287749867912588
291,FDM25,10.695,Regular,0.058619754117491596,Breakfast,174.0712,OUT027,1985,Medium,Tier 3,Supermarket Type3,15.696041302479431
292,FDF20,12.85,Low Fat,0.032745506679754774,Fruits and Vegetables,198.4768,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.132119181860574
293,FDH27,7.075,Low Fat,0.05693275171349942,Dairy,142.7128,OUT018,2009,Medium,Tier 3,Supermarket Type2,12.319137371433644
294,FDV60,20.2,Regular,0.11046111346432871,Baking Goods,196.211,OUT027,1985,Medium,Tier 3,Supermarket Type3,17.651215318092227
295,FDY59,8.195,Low Fat,0.030967775192226443,Baking Goods,94.3462,OUT049,1999,Medium,Tier 1,Supermarket Type1,9.745097688933393
296,FDK36,7.09,Low Fat,0.007188053930084555,Baking Goods,47.9034,OUT035,2004,Small,Tier 2,Supermarket Type1,8.355054728083648
297,NCM31,6.095,Low Fat,0.07806840833424507,Others,141.4154,OUT046,1997,Small,Tier 1,Supermarket Type1,11.235035906931554
298,FDE33,19.35,Regular,0.04871050766360344,Fruits and Vegetables,80.2644,OUT017,2007,Medium,Tier 2,Supermarket Type1,9.805483533952046
299,FDU36,6.15,Low Fat,0.04523236651593512,Baking Goods,99.3384,OUT046,1997,Small,Tier 1,Supermarket Type1,13.32310905069624
300,FDV13,17.35,Regular,0.027106438430728887,Canned,87.9856,OUT027,1985,Medium,Tier 3,Supermarket Type3,14.815164636616146
301,FDV20,20.2,Regular,0.09957791188503355,Fruits and Vegetables,125.2678,OUT019,1985,Small,Tier 1,Grocery Store,6.3358134946206475
302,NCQ54,17.7,Low Fat,0.012462028353894273,Household,167.0474,OUT035,2004,Small,Tier 2,Supermarket Type1,18.06525593816363
303,FDO23,17.85,Low Fat,0.13717061735593025,Breads,93.7436,OUT018,2009,Medium,Tier 3,Supermarket Type2,10.429683442170425
304,DRE60,9.395,Low Fat,0.1481247856832349,Soft Drinks,224.972,OUT045,2002,Medium,Tier 2,Supermarket Type1,19.74394238193378
305,DRP47,15.75,Low Fat,0.13225437533492046,Hard Drinks,250.5382,OUT017,2007,Medium,Tier 2,Supermarket Type1,14.053739374404403
306,FDB21,7.475,Low Fat,0.13873690241855047,Fruits and Vegetables,241.2854,OUT045,2002,Medium,Tier 2,Supermarket Type1,17.45384167873396
307,FDR04,7.075,Low Fat,0.0,Frozen Foods,98.0068,OUT018,2009,Medium,Tier 3,Supermarket Type2,9.564150144549906
308,FDX23,6.445,Low Fat,0.02925949726010215,Baking Goods,92.6436,OUT046,1997,Small,Tier 1,Supermarket Type1,10.131527792730685
309,FDX19,19.1,Low Fat,0.09231982496488014,Fruits and Vegetables,235.0958,OUT035,2004,Small,Tier 2,Supermarket Type1,14.483207512124519
310,FDD40,20.25,Regular,0.01468224538871645,Dairy,193.6162,OUT035,2004,Small,Tier 2,Supermarket Type1,15.670777453540602
311,FDA01,15.0,Regular,0.05295125955340749,Canned,59.1904,OUT046,1997,Small,Tier 1,Supermarket Type1,8.07897611441929
312,FDS33,6.67,Regular,0.11638525388110839,Snack Foods,89.1514,OUT046,1997,Small,Tier 1,Supermarket Type1,13.371693047976299
313,FDM50,13.0,Regular,0.0295039104437551,Canned,60.222,OUT027,1985,Medium,Tier 3,Supermarket Type3,11.882690272614024
314,FDB29,16.7,Regular,0.05104292099674881,Frozen Foods,112.7176,OUT013,1987,High,Tier 3,Supermarket Type1,9.289451948127253
315,FDF46,7.07,Low Fat,0.08971377089842035,Snack Foods,115.5834,OUT045,2002,Medium,Tier 2,Supermarket Type1,10.82083711518879
316,FDA33,6.48,Low Fat,0.03340445357622459,Snack Foods,148.0076,OUT045,2002,Medium,Tier 2,Supermarket Type1,9.607624151762696
317,FDC08,19.0,Regular,0.15969591569127858,Fruits and Vegetables,228.272,OUT010,1998,Medium,Tier 3,Grocery Store,7.678638719954211
318,FDB53,13.35,Low Fat,0.13079597753562539,Frozen Foods,147.5392,OUT045,2002,Medium,Tier 2,Supermarket Type1,15.710441348448066
319,FDY31,5.98,Low Fat,0.04243850741897259,Fruits and Vegetables,146.6418,OUT027,1985,Medium,Tier 3,Supermarket Type3,16.404101195217073
320,DRQ35,9.3,Low Fat,0.04122509918265263,Hard Drinks,122.4388,OUT027,1985,Medium,Tier 3,Supermarket Type3,17.596912337134214
321,FDX36,9.695,Regular,0.12087397821230764,Baking Goods,223.9404,OUT049,1999,Medium,Tier 1,Supermarket Type1,17.043589176870242
322,DRD13,15.0,Low Fat,0.0481776690135168,Soft Drinks,62.6168,OUT017,2007,Medium,Tier 2,Supermarket Type1,9.860571675988078
323,FDC52,11.15,Regular,0.008292258991631437,Dairy,149.9708,OUT017,2007,Medium,Tier 2,Supermarket Type1,12.506386922688334
324,FDB45,20.85,Low Fat,0.02113796572699493,Fruits and Vegetables,103.2306,OUT049,1999,Medium,Tier 1,Supermarket Type1,13.396471559289736
325,NCK19,9.8,Low Fat,0.14099677443874375,Others,194.3478,OUT010,1998,Medium,Tier 3,Grocery Store,7.290471084883578
326,FDV51,16.35,Low Fat,0.03199449179238837,Meat,165.0842,OUT013,1987,High,Tier 3,Supermarket Type1,9.982319424816104
327,FDZ35,9.6,Regular,0.022078132447913665,Breads,101.299,OUT045,2002,Medium,Tier 2,Supermarket Type1,12.060763555783787
328,NCW17,18.0,Low Fat,0.019108616918836713,Health and Hygiene,129.9994,OUT027,1985,Medium,Tier 3,Supermarket Type3,14.949436263944733
329,FDV59,13.35,Low Fat,0.04700232217003106,Breads,216.7166,OUT045,2002,Medium,Tier 2,Supermarket Type1,15.765993730593834
330,DRH39,20.7,Low Fat,0.08857213919971364,Dairy,76.367,OUT013,1987,High,Tier 3,Supermarket Type1,6.7406308056034465
331,FDN60,15.1,Low Fat,0.09047786294531611,Baking Goods,158.4604,OUT027,1985,Medium,Tier 3,Supermarket Type3,16.234098274535313
332,FDU55,16.2,Low Fat,0.035351800090233004,Fruits and Vegetables,260.6278,OUT045,2002,Medium,Tier 2,Supermarket Type1,16.41810982815228
333,FDN58,13.8,Regular,0.05505335225167329,Snack Foods,230.9984,OUT027,1985,Medium,Tier 3,Supermarket Type3,21.005241322112013
334,FDC41,15.6,Low Fat,0.1859385302933787,Frozen Foods,76.867,OUT019,1985,Small,Tier 1,Grocery Store,6.1242695227703585
335,FDO01,21.1,Regular,0.020408643631181115,Breakfast,129.3994,OUT027,1985,Medium,Tier 3,Supermarket Type3,12.715702568430034
336,NCO43,5.5,Low Fat,0.046022728826483235,Others,101.3016,OUT046,1997,Small,Tier 1,Supermarket Type1,14.947449891842698
337,FDQ07,15.1,Regular,0.08395883823016433,Fruits and Vegetables,221.7456,OUT045,2002,Medium,Tier 2,Supermarket Type1,18.576331709609942
338,FDF28,15.7,Regular,0.037371792452340326,Frozen Foods,122.9046,OUT017,2007,Medium,Tier 2,Supermarket Type1,12.582544065032403
339,FDM01,7.895,Regular,0.09084759362557569,Breakfast,104.4332,OUT017,2007,Medium,Tier 2,Supermarket Type1,14.212621192956618
340,FDY49,17.2,Regular,0.01188301844437882,Canned,164.5184,OUT027,1985,Medium,Tier 3,Supermarket Type3,14.106354629401228
341,FDR24,17.35,Regular,0.06090635059774285,Baking Goods,88.183,OUT013,1987,High,Tier 3,Supermarket Type1,8.139722576655899
342,NCY18,7.285,Low Fat,0.03065112679701911,Household,174.3054,OUT013,1987,High,Tier 3,Supermarket Type1,16.358614419471373
343,NCY30,20.25,Low Fat,0.025673488447493814,Household,180.9976,OUT045,2002,Medium,Tier 2,Supermarket Type1,13.95301254294702
344,FDJ22,18.75,Low Fat,0.08843562227064046,Snack Foods,190.9504,OUT019,1985,Small,Tier 1,Grocery Store,7.265331329788262
345,DRI37,15.85,Low Fat,0.10234462091573958,Soft Drinks,59.5904,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.892063791789965
346,FDL27,6.17,Low Fat,0.010591191794554396,Meat,66.3826,OUT049,1999,Medium,Tier 1,Supermarket Type1,12.46653019509288
347,NCO30,19.5,Low Fat,0.01562660710380021,Household,182.2608,OUT049,1999,Medium,Tier 1,Supermarket Type1,14.899617725129293
348,NCB07,19.2,Low Fat,0.07476237862594791,Household,197.611,OUT049,1999,Medium,Tier 1,Supermarket Type1,14.647446817113607
349,FDX25,16.7,Low Fat,0.0,Canned,181.2292,OUT018,2009,Medium,Tier 3,Supermarket Type2,13.669127562667427
350,FDP59,20.85,Regular,0.05514680452103876,Breads,104.0648,OUT018,2009,Medium,Tier 3,Supermarket Type2,12.319137371433644
351,FDR59,14.5,Regular,0.062028875860635706,Breads,260.4594,OUT045,2002,Medium,Tier 2,Supermarket Type1,17.646227689875843
352,FDT27,11.395,Regular,0.06721860961484086,Meat,233.1616,OUT013,1987,High,Tier 3,Supermarket Type1,18.26501083137122
353,DRI01,7.97,Low Fat,0.033872735293826735,Soft Drinks,174.0422,OUT046,1997,Small,Tier 1,Supermarket Type1,13.727083369595189
354,FDU09,7.71,Regular,0.06457040812917565,Snack Foods,55.2956,OUT049,1999,Medium,Tier 1,Supermarket Type1,10.788518891975675
355,FDH26,19.25,Regular,0.03411127544878002,Canned,141.7496,OUT046,1997,Small,Tier 1,Supermarket Type1,15.996533624069102
356,FDH27,7.075,Low Fat,0.05670819934194236,Dairy,142.2128,OUT046,1997,Small,Tier 1,Supermarket Type1,14.68047386651028
357,FDN39,19.35,Regular,0.0631654880213656,Meat,166.0816,OUT027,1985,Medium,Tier 3,Supermarket Type3,17.1378049397736
358,FDH40,11.6,Regular,0.0759694116711435,Frozen Foods,79.9276,OUT046,1997,Small,Tier 1,Supermarket Type1,10.43783800643235
359,FDJ56,8.985,Low Fat,0.16764342565994836,Fruits and Vegetables,98.77,OUT027,1985,Medium,Tier 3,Supermarket Type3,13.918729818702854
360,DRN47,12.1,Low Fat,0.016754155030517838,Hard Drinks,178.566,OUT018,2009,Medium,Tier 3,Supermarket Type2,9.65070824443799
